input_address,cbsa_code,cbsa_name,cbsa_type,scrape_timestamp,service_name_group,lot_size,treatment_area,cost,discount,net_cost,total_cost
"964 SANDRA ST, MEMPHIS, TN 38122",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:45:48.316799,Soil Management,4356.0,4356.0,160.05,0.0,160.05,160.05
"3153 NEW ALLEN RD, MEMPHIS, TN 38128",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:46:04.075390,Weed Control,5304.0,5304.0,75.85,0.0,75.85,75.85
"3153 NEW ALLEN RD, MEMPHIS, TN 38128",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:46:04.075390,Fertilization,5304.0,5304.0,75.85,0.0,75.85,75.85
"3153 NEW ALLEN RD, MEMPHIS, TN 38128",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:46:04.075390,Liming,5304.0,5304.0,75.85,0.0,75.85,75.85
"3153 NEW ALLEN RD, MEMPHIS, TN 38128",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:46:04.075390,Disease Control,5304.0,5304.0,104.5,0.0,104.5,104.5
"3153 NEW ALLEN RD, MEMPHIS, TN 38128",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:46:04.075390,Mosquito Control,5304.0,5304.0,79.0,0.0,79.0,79.0
"3153 NEW ALLEN RD, MEMPHIS, TN 38128",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:46:04.075390,Aeration,5304.0,5304.0,182.1,0.0,182.1,182.1
"3153 NEW ALLEN RD, MEMPHIS, TN 38128",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:46:04.075390,Soil Management,5304.0,5304.0,191.1,0.0,191.1,191.1
"93 COLEGROVE ST, MEMPHIS, TN 38120",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:46:09.759332,Weed Control,4356.0,4356.0,72.35,0.0,72.35,72.35
"93 COLEGROVE ST, MEMPHIS, TN 38120",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:46:09.759332,Fertilization,4356.0,4356.0,72.35,0.0,72.35,72.35
"93 COLEGROVE ST, MEMPHIS, TN 38120",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:46:09.759332,Liming,4356.0,4356.0,72.35,0.0,72.35,72.35
"93 COLEGROVE ST, MEMPHIS, TN 38120",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:46:09.759332,Disease Control,4356.0,4356.0,98.85,0.0,98.85,98.85
"93 COLEGROVE ST, MEMPHIS, TN 38120",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:46:09.759332,Mosquito Control,4356.0,4356.0,79.0,0.0,79.0,79.0
"93 COLEGROVE ST, MEMPHIS, TN 38120",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:46:09.759332,Aeration,4356.0,4356.0,182.1,0.0,182.1,182.1
"93 COLEGROVE ST, MEMPHIS, TN 38120",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:46:09.759332,Soil Management,4356.0,4356.0,160.05,0.0,160.05,160.05
"3016 CARNES AVE, MEMPHIS, TN 38111",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:46:47.091911,Weed Control,4043.9,4043.9,72.35,0.0,72.35,72.35
"3016 CARNES AVE, MEMPHIS, TN 38111",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:46:47.091911,Fertilization,4043.9,4043.9,72.35,0.0,72.35,72.35
"3016 CARNES AVE, MEMPHIS, TN 38111",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:46:47.091911,Liming,4043.9,4043.9,72.35,0.0,72.35,72.35
"3016 CARNES AVE, MEMPHIS, TN 38111",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:46:47.091911,Disease Control,4043.9,4043.9,98.85,0.0,98.85,98.85
"3016 CARNES AVE, MEMPHIS, TN 38111",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:46:47.091911,Mosquito Control,4043.9,4043.9,79.0,0.0,79.0,79.0
"3016 CARNES AVE, MEMPHIS, TN 38111",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:46:47.091911,Aeration,4043.9,4043.9,182.1,0.0,182.1,182.1
"3016 CARNES AVE, MEMPHIS, TN 38111",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:46:47.091911,Soil Management,4043.9,4043.9,160.05,0.0,160.05,160.05
"1214 E HOLMES RD, MEMPHIS, TN 38116",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:20.814945,Weed Control,6453.7,6453.7,80.55,0.0,80.55,80.55
"1214 E HOLMES RD, MEMPHIS, TN 38116",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:20.814945,Fertilization,6453.7,6453.7,80.55,0.0,80.55,80.55
"1214 E HOLMES RD, MEMPHIS, TN 38116",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:20.814945,Liming,6453.7,6453.7,80.55,0.0,80.55,80.55
"1214 E HOLMES RD, MEMPHIS, TN 38116",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:20.814945,Disease Control,6453.7,6453.7,112.95,0.0,112.95,112.95
"1214 E HOLMES RD, MEMPHIS, TN 38116",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:20.814945,Mosquito Control,6453.7,6453.7,79.0,0.0,79.0,79.0
"1214 E HOLMES RD, MEMPHIS, TN 38116",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:20.814945,Aeration,6453.7,6453.7,216.65,0.0,216.65,216.65
"1214 E HOLMES RD, MEMPHIS, TN 38116",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:20.814945,Soil Management,6453.7,6453.7,222.05,0.0,222.05,222.05
"3224 CROMWELL AVE, MEMPHIS, TN 38118",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:40.116148,Weed Control,6936.0,6936.0,80.55,0.0,80.55,80.55
"3224 CROMWELL AVE, MEMPHIS, TN 38118",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:40.116148,Fertilization,6936.0,6936.0,80.55,0.0,80.55,80.55
"3224 CROMWELL AVE, MEMPHIS, TN 38118",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:40.116148,Liming,6936.0,6936.0,80.55,0.0,80.55,80.55
"3224 CROMWELL AVE, MEMPHIS, TN 38118",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:40.116148,Disease Control,6936.0,6936.0,112.95,0.0,112.95,112.95
"3224 CROMWELL AVE, MEMPHIS, TN 38118",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:40.116148,Mosquito Control,6936.0,6936.0,79.0,0.0,79.0,79.0
"3224 CROMWELL AVE, MEMPHIS, TN 38118",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:40.116148,Aeration,6936.0,6936.0,216.65,0.0,216.65,216.65
"3224 CROMWELL AVE, MEMPHIS, TN 38118",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:40.116148,Soil Management,6936.0,6936.0,238.55,0.0,238.55,238.55
"6115 DAYBREAK DR, MEMPHIS, TN 38135",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:45.824702,Weed Control,6453.7,6453.7,80.55,0.0,80.55,80.55
"6115 DAYBREAK DR, MEMPHIS, TN 38135",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:45.824702,Fertilization,6453.7,6453.7,80.55,0.0,80.55,80.55
"6115 DAYBREAK DR, MEMPHIS, TN 38135",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:45.824702,Liming,6453.7,6453.7,80.55,0.0,80.55,80.55
"6115 DAYBREAK DR, MEMPHIS, TN 38135",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:45.824702,Disease Control,6453.7,6453.7,112.95,0.0,112.95,112.95
"6115 DAYBREAK DR, MEMPHIS, TN 38135",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:45.824702,Mosquito Control,6453.7,6453.7,79.0,0.0,79.0,79.0
"6115 DAYBREAK DR, MEMPHIS, TN 38135",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:45.824702,Aeration,6453.7,6453.7,216.65,0.0,216.65,216.65
"6115 DAYBREAK DR, MEMPHIS, TN 38135",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:45.824702,Soil Management,6453.7,6453.7,222.05,0.0,222.05,222.05
"930 STIXX LN, CORDOVA, TN 38018",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:52.447227,Weed Control,2067.2,2067.2,66.5,0.0,66.5,66.5
"930 STIXX LN, CORDOVA, TN 38018",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:52.447227,Fertilization,2067.2,2067.2,66.5,0.0,66.5,66.5
"930 STIXX LN, CORDOVA, TN 38018",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:52.447227,Liming,2067.2,2067.2,66.5,0.0,66.5,66.5
"930 STIXX LN, CORDOVA, TN 38018",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:52.447227,Disease Control,2067.2,2067.2,89.0,0.0,89.0,89.0
"930 STIXX LN, CORDOVA, TN 38018",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:52.447227,Mosquito Control,2067.2,2067.2,79.0,0.0,79.0,79.0
"930 STIXX LN, CORDOVA, TN 38018",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:52.447227,Aeration,2067.2,2067.2,149.55,0.0,149.55,149.55
"930 STIXX LN, CORDOVA, TN 38018",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:47:52.447227,Soil Management,2067.2,2067.2,123.0,0.0,123.0,123.0
"1231 CHAMBERLAIN DR, MEMPHIS, TN 38119",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:48:15.864067,Weed Control,1125.0,1125.0,63.0,0.0,63.0,63.0
"1231 CHAMBERLAIN DR, MEMPHIS, TN 38119",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:48:15.864067,Fertilization,1125.0,1125.0,63.0,0.0,63.0,63.0
"1231 CHAMBERLAIN DR, MEMPHIS, TN 38119",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:48:15.864067,Liming,1125.0,1125.0,63.0,0.0,63.0,63.0
"1231 CHAMBERLAIN DR, MEMPHIS, TN 38119",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:48:15.864067,Disease Control,1125.0,1125.0,84.75,0.0,84.75,84.75
"1231 CHAMBERLAIN DR, MEMPHIS, TN 38119",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:48:15.864067,Mosquito Control,1125.0,1125.0,79.0,0.0,79.0,79.0
"1231 CHAMBERLAIN DR, MEMPHIS, TN 38119",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:48:15.864067,Aeration,1125.0,1125.0,149.55,0.0,149.55,149.55
"1231 CHAMBERLAIN DR, MEMPHIS, TN 38119",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:48:15.864067,Soil Management,1125.0,1125.0,114.6,0.0,114.6,114.6
"5700 FRENCH MARKET CIR N, MEMPHIS, TN 38141",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:48:38.540850,Weed Control,4712.4,4712.4,72.35,0.0,72.35,72.35
"5700 FRENCH MARKET CIR N, MEMPHIS, TN 38141",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:48:38.540850,Fertilization,4712.4,4712.4,72.35,0.0,72.35,72.35
"5700 FRENCH MARKET CIR N, MEMPHIS, TN 38141",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:48:38.540850,Liming,4712.4,4712.4,72.35,0.0,72.35,72.35
"5700 FRENCH MARKET CIR N, MEMPHIS, TN 38141",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:48:38.540850,Disease Control,4712.4,4712.4,98.85,0.0,98.85,98.85
"5700 FRENCH MARKET CIR N, MEMPHIS, TN 38141",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:48:38.540850,Mosquito Control,4712.4,4712.4,79.0,0.0,79.0,79.0
"5700 FRENCH MARKET CIR N, MEMPHIS, TN 38141",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:48:38.540850,Aeration,4712.4,4712.4,182.1,0.0,182.1,182.1
"5700 FRENCH MARKET CIR N, MEMPHIS, TN 38141",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:48:38.540850,Soil Management,4712.4,4712.4,176.25,0.0,176.25,176.25
"1632 GLENVIEW AVE, MEMPHIS, TN 38106",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:28.608114,Weed Control,2481.5,2481.5,66.5,0.0,66.5,66.5
"1632 GLENVIEW AVE, MEMPHIS, TN 38106",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:28.608114,Fertilization,2481.5,2481.5,66.5,0.0,66.5,66.5
"1632 GLENVIEW AVE, MEMPHIS, TN 38106",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:28.608114,Liming,2481.5,2481.5,66.5,0.0,66.5,66.5
"1632 GLENVIEW AVE, MEMPHIS, TN 38106",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:28.608114,Disease Control,2481.5,2481.5,89.0,0.0,89.0,89.0
"1632 GLENVIEW AVE, MEMPHIS, TN 38106",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:28.608114,Mosquito Control,2481.5,2481.5,79.0,0.0,79.0,79.0
"1632 GLENVIEW AVE, MEMPHIS, TN 38106",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:28.608114,Aeration,2481.5,2481.5,149.55,0.0,149.55,149.55
"1632 GLENVIEW AVE, MEMPHIS, TN 38106",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:28.608114,Soil Management,2481.5,2481.5,123.0,0.0,123.0,123.0
"7057 PETTEN DR, MEMPHIS, TN 38133",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:35.368186,Weed Control,4043.9,4043.9,72.35,0.0,72.35,72.35
"7057 PETTEN DR, MEMPHIS, TN 38133",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:35.368186,Fertilization,4043.9,4043.9,72.35,0.0,72.35,72.35
"7057 PETTEN DR, MEMPHIS, TN 38133",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:35.368186,Liming,4043.9,4043.9,72.35,0.0,72.35,72.35
"7057 PETTEN DR, MEMPHIS, TN 38133",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:35.368186,Disease Control,4043.9,4043.9,98.85,0.0,98.85,98.85
"7057 PETTEN DR, MEMPHIS, TN 38133",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:35.368186,Mosquito Control,4043.9,4043.9,79.0,0.0,79.0,79.0
"7057 PETTEN DR, MEMPHIS, TN 38133",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:35.368186,Aeration,4043.9,4043.9,182.1,0.0,182.1,182.1
"7057 PETTEN DR, MEMPHIS, TN 38133",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:35.368186,Soil Management,4043.9,4043.9,160.05,0.0,160.05,160.05
"864 W SHELBY DR, MEMPHIS, TN 38109",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:41.893164,Weed Control,6936.0,6936.0,80.55,0.0,80.55,80.55
"864 W SHELBY DR, MEMPHIS, TN 38109",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:41.893164,Fertilization,6936.0,6936.0,80.55,0.0,80.55,80.55
"864 W SHELBY DR, MEMPHIS, TN 38109",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:41.893164,Liming,6936.0,6936.0,80.55,0.0,80.55,80.55
"864 W SHELBY DR, MEMPHIS, TN 38109",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:41.893164,Disease Control,6936.0,6936.0,112.95,0.0,112.95,112.95
"864 W SHELBY DR, MEMPHIS, TN 38109",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:41.893164,Mosquito Control,6936.0,6936.0,79.0,0.0,79.0,79.0
"864 W SHELBY DR, MEMPHIS, TN 38109",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:41.893164,Aeration,6936.0,6936.0,216.65,0.0,216.65,216.65
"864 W SHELBY DR, MEMPHIS, TN 38109",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:41.893164,Soil Management,6936.0,6936.0,238.55,0.0,238.55,238.55
"597 DELTA RD, MEMPHIS, TN 38109",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:47.609326,Weed Control,4356.0,4356.0,72.35,0.0,72.35,72.35
"597 DELTA RD, MEMPHIS, TN 38109",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:47.609326,Fertilization,4356.0,4356.0,72.35,0.0,72.35,72.35
"597 DELTA RD, MEMPHIS, TN 38109",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:47.609326,Liming,4356.0,4356.0,72.35,0.0,72.35,72.35
"597 DELTA RD, MEMPHIS, TN 38109",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:47.609326,Disease Control,4356.0,4356.0,98.85,0.0,98.85,98.85
"597 DELTA RD, MEMPHIS, TN 38109",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:47.609326,Mosquito Control,4356.0,4356.0,79.0,0.0,79.0,79.0
"597 DELTA RD, MEMPHIS, TN 38109",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:47.609326,Aeration,4356.0,4356.0,182.1,0.0,182.1,182.1
"597 DELTA RD, MEMPHIS, TN 38109",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:49:47.609326,Soil Management,4356.0,4356.0,160.05,0.0,160.05,160.05
"3815 EDDINGTON CV, MEMPHIS, TN 38125",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:00.764553,Weed Control,8302.5,8302.5,91.0,0.0,91.0,91.0
"3815 EDDINGTON CV, MEMPHIS, TN 38125",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:00.764553,Fertilization,8302.5,8302.5,91.0,0.0,91.0,91.0
"3815 EDDINGTON CV, MEMPHIS, TN 38125",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:00.764553,Liming,8302.5,8302.5,91.0,0.0,91.0,91.0
"3815 EDDINGTON CV, MEMPHIS, TN 38125",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:00.764553,Disease Control,8302.5,8302.5,131.3,0.0,131.3,131.3
"3815 EDDINGTON CV, MEMPHIS, TN 38125",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:00.764553,Mosquito Control,8302.5,8302.5,79.0,0.0,79.0,79.0
"3815 EDDINGTON CV, MEMPHIS, TN 38125",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:00.764553,Aeration,8302.5,8302.5,267.05,0.0,267.05,267.05
"3815 EDDINGTON CV, MEMPHIS, TN 38125",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:00.764553,Soil Management,8302.5,8302.5,279.7,0.0,279.7,279.7
"7907 TANKARD DR, MEMPHIS, TN 38125",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:11.918177,Weed Control,4356.0,4356.0,72.35,0.0,72.35,72.35
"7907 TANKARD DR, MEMPHIS, TN 38125",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:11.918177,Fertilization,4356.0,4356.0,72.35,0.0,72.35,72.35
"7907 TANKARD DR, MEMPHIS, TN 38125",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:11.918177,Liming,4356.0,4356.0,72.35,0.0,72.35,72.35
"7907 TANKARD DR, MEMPHIS, TN 38125",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:11.918177,Disease Control,4356.0,4356.0,98.85,0.0,98.85,98.85
"7907 TANKARD DR, MEMPHIS, TN 38125",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:11.918177,Mosquito Control,4356.0,4356.0,79.0,0.0,79.0,79.0
"7907 TANKARD DR, MEMPHIS, TN 38125",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:11.918177,Aeration,4356.0,4356.0,182.1,0.0,182.1,182.1
"7907 TANKARD DR, MEMPHIS, TN 38125",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:11.918177,Soil Management,4356.0,4356.0,160.05,0.0,160.05,160.05
"6584 CHAUNCEY, MEMPHIS, TN 38141",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:33.437236,Weed Control,11512.0,11512.0,106.2,0.0,106.2,106.2
"6584 CHAUNCEY, MEMPHIS, TN 38141",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:33.437236,Fertilization,11512.0,11512.0,106.2,0.0,106.2,106.2
"6584 CHAUNCEY, MEMPHIS, TN 38141",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:33.437236,Liming,11512.0,11512.0,106.2,0.0,106.2,106.2
"6584 CHAUNCEY, MEMPHIS, TN 38141",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:33.437236,Disease Control,11512.0,11512.0,160.95,0.0,160.95,160.95
"6584 CHAUNCEY, MEMPHIS, TN 38141",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:33.437236,Mosquito Control,11512.0,11512.0,79.0,0.0,79.0,79.0
"6584 CHAUNCEY, MEMPHIS, TN 38141",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:33.437236,Aeration,11512.0,11512.0,349.95,0.0,349.95,349.95
"6584 CHAUNCEY, MEMPHIS, TN 38141",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:33.437236,Soil Management,11512.0,11512.0,328.25,0.0,328.25,328.25
"3779 SILVER CHALICE DR, MEMPHIS, TN 38115",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:38.959069,Weed Control,4356.0,4356.0,72.35,0.0,72.35,72.35
"3779 SILVER CHALICE DR, MEMPHIS, TN 38115",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:38.959069,Fertilization,4356.0,4356.0,72.35,0.0,72.35,72.35
"3779 SILVER CHALICE DR, MEMPHIS, TN 38115",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:38.959069,Liming,4356.0,4356.0,72.35,0.0,72.35,72.35
"3779 SILVER CHALICE DR, MEMPHIS, TN 38115",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:38.959069,Disease Control,4356.0,4356.0,98.85,0.0,98.85,98.85
"3779 SILVER CHALICE DR, MEMPHIS, TN 38115",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:38.959069,Mosquito Control,4356.0,4356.0,79.0,0.0,79.0,79.0
"3779 SILVER CHALICE DR, MEMPHIS, TN 38115",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:38.959069,Aeration,4356.0,4356.0,182.1,0.0,182.1,182.1
"3779 SILVER CHALICE DR, MEMPHIS, TN 38115",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:38.959069,Soil Management,4356.0,4356.0,160.05,0.0,160.05,160.05
"1616 BECKENHALL ST, COLLIERVILLE, TN 38017",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:47.017469,Weed Control,8302.5,8302.5,91.0,0.0,91.0,91.0
"1616 BECKENHALL ST, COLLIERVILLE, TN 38017",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:47.017469,Fertilization,8302.5,8302.5,91.0,0.0,91.0,91.0
"1616 BECKENHALL ST, COLLIERVILLE, TN 38017",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:47.017469,Liming,8302.5,8302.5,91.0,0.0,91.0,91.0
"1616 BECKENHALL ST, COLLIERVILLE, TN 38017",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:47.017469,Disease Control,8302.5,8302.5,131.3,0.0,131.3,131.3
"1616 BECKENHALL ST, COLLIERVILLE, TN 38017",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:47.017469,Mosquito Control,8302.5,8302.5,79.0,0.0,79.0,79.0
"1616 BECKENHALL ST, COLLIERVILLE, TN 38017",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:47.017469,Aeration,8302.5,8302.5,267.05,0.0,267.05,267.05
"1616 BECKENHALL ST, COLLIERVILLE, TN 38017",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:50:47.017469,Soil Management,8302.5,8302.5,279.7,0.0,279.7,279.7
"814 CRESCENT ST, MORRISTOWN, TN 37813",34100,"Morristown, TN",Metropolitan,2026-03-18T15:52:43.069277,Fertilization,2300.0,2300.0,64.54,0.0,64.54,74.2
"814 CRESCENT ST, MORRISTOWN, TN 37813",34100,"Morristown, TN",Metropolitan,2026-03-18T15:52:43.069277,Soil Management,2300.0,2300.0,64.54,0.0,64.54,74.2
"814 CRESCENT ST, MORRISTOWN, TN 37813",34100,"Morristown, TN",Metropolitan,2026-03-18T15:52:43.069277,Insect Control,2300.0,2300.0,64.54,0.0,64.54,74.2
"814 CRESCENT ST, MORRISTOWN, TN 37813",34100,"Morristown, TN",Metropolitan,2026-03-18T15:52:43.069277,Liming,2300.0,2300.0,85.24,0.0,85.24,98.0
"814 CRESCENT ST, MORRISTOWN, TN 37813",34100,"Morristown, TN",Metropolitan,2026-03-18T15:52:43.069277,Grub Control,2300.0,2300.0,139.16,0.0,139.16,160.0
"814 CRESCENT ST, MORRISTOWN, TN 37813",34100,"Morristown, TN",Metropolitan,2026-03-18T15:52:43.069277,Aeration,2300.0,2300.0,86.11,0.0,86.11,99.0
"1702 VALLEY HOME RD, DANDRIDGE, TN 37725",34100,"Morristown, TN",Metropolitan,2026-03-18T16:00:47.587091,Weed Control,8590.4,8590.4,98.0,0.0,98.0,98.0
"1702 VALLEY HOME RD, DANDRIDGE, TN 37725",34100,"Morristown, TN",Metropolitan,2026-03-18T16:00:47.587091,Fertilization,8590.4,8590.4,98.0,0.0,98.0,98.0
"1702 VALLEY HOME RD, DANDRIDGE, TN 37725",34100,"Morristown, TN",Metropolitan,2026-03-18T16:00:47.587091,Disease Control,8590.4,8590.4,131.3,0.0,131.3,131.3
"1702 VALLEY HOME RD, DANDRIDGE, TN 37725",34100,"Morristown, TN",Metropolitan,2026-03-18T16:00:47.587091,Mosquito Control,8590.4,8590.4,65.0,0.0,65.0,65.0
"1702 VALLEY HOME RD, DANDRIDGE, TN 37725",34100,"Morristown, TN",Metropolitan,2026-03-18T16:00:47.587091,Aeration,8590.4,8590.4,267.05,0.0,267.05,267.05
"1702 VALLEY HOME RD, DANDRIDGE, TN 37725",34100,"Morristown, TN",Metropolitan,2026-03-18T16:00:47.587091,Aeration and Overseeding,8590.4,8590.4,506.2,0.0,506.2,506.2
